"id","serial","formula","created_at","mix_mass","film_code","machine_id","effective_width","effective_length","operator","chemist","tenant_id"
22288,"CF0711-04","HN","2013-07-18",164.77,"oc200",5,1500.00,2700.00,40,41,2
22289,"CF0711-05","HN","2013-07-18",164.74,"oc200",5,1800.00,3180.00,40,41,2
22290,"CF0711-06","HN","2013-07-18",164.67,"oc200",5,1800.00,3380.00,40,41,2
22291,"CF0711-07","HN","2013-07-18",152.93,"oc200",5,1800.00,2940.00,40,41,2
22292,"CF0715-01","HN","2013-07-18",153.05,"oc200",5,1770.00,2200.00,38,41,2
22293,"CF0715-02","HN","2013-07-18",152.92,"oc200",5,1830.00,2700.00,38,41,2
22294,"CF0715-03","HN","2013-07-18",152.94,"oc200",5,1750.00,1920.00,38,41,2
22295,"CF0715-04","HN","2013-07-18",152.95,"oc200",5,1800.00,2700.00,38,41,2
22296,"CF0715-05","HN","2013-07-18",153.12,"oc200",5,1830.00,1920.00,38,41,2
22297,"CF0715-06","N","2013-07-18",128.47,"oc100",5,1100.00,2840.00,38,41,2
22298,"CF0715-07","N","2013-07-18",148.82,"oc100",5,1200.00,3400.00,38,41,2
22299,"CF0715-08","N","2013-07-18",128.55,"oc100",5,1400.00,2900.00,38,41,2
22300,"CF0715-09","N","2013-07-18",128.49,"oc100",5,1470.00,1520.00,38,41,2
22301,"CF0715-10","N","2013-07-18",140.31,"oc100",5,1460.00,3100.00,38,41,2
22302,"CF0716-01","N","2013-07-18",128.45,"oc100",5,1500.00,2100.00,38,41,2
22303,"CF0716-02","N","2013-07-18",128.51,"oc100",5,1480.00,2850.00,38,41,2
22304,"CF0716-03","N","2013-07-18",128.51,"oc100",5,1450.00,3000.00,38,41,2
22305,"CF0716-04","N","2013-07-18",128.53,"oc100",5,1460.00,1530.00,38,41,2
22306,"CF0716-05","N","2013-07-18",128.52,"oc100",5,1400.00,1400.00,38,41,2
22307,"CF0716-06","N","2013-07-18",128.48,"oc100",5,1400.00,2900.00,38,41,2
22308,"CF0716-07","N","2013-07-18",128.56,"oc100",5,1250.00,2800.00,38,41,2
22309,"CF0717-01","N","2013-07-18",128.62,"oc100",5,1430.00,2500.00,38,41,2
22310,"CF0717-02","N","2013-07-18",128.56,"oc100",5,1180.00,3050.00,38,41,2
22311,"CF0717-03","N","2013-07-18",128.48,"oc100",5,0.01,0.01,38,41,2
22312,"CF0717-04","N","2013-07-18",128.53,"oc100",5,1480.00,1850.00,38,41,2
22313,"CF0717-05","N","2013-07-18",128.65,"oc100",5,1100.00,3000.00,38,41,2
22314,"CF0717-06","N","2013-07-18",128.49,"oc100",5,1450.00,3000.00,38,41,2
22315,"CF0718-01","N","2013-07-22",128.46,"oc100",5,1300.00,2700.00,38,41,2
22316,"CF0718-02","N","2013-07-22",128.44,"oc100",5,1460.00,2860.00,38,41,2
22317,"CF0718-03","N","2013-07-22",128.45,"oc100",5,1450.00,2600.00,38,41,2
22318,"CF0718-04","N","2013-07-22",128.50,"oc100",5,1200.00,3050.00,38,41,2
22319,"CF0718-05","N","2013-07-22",128.46,"oc100",5,1450.00,3000.00,38,41,2
22320,"CF0718-06","N","2013-07-22",128.55,"oc100",5,1200.00,2660.00,38,41,2
22321,"CF0718-07","N","2013-07-22",128.51,"oc100",5,1450.00,1500.00,38,41,2
22322,"CF0718-08","N","2013-07-22",128.51,"oc100",5,1080.00,2900.00,38,41,2
22323,"CF0718-09","N","2013-07-22",128.56,"oc100",5,1500.00,3000.00,38,41,2
22324,"CF0718-10","N","2013-07-22",128.55,"oc100",5,1440.00,2900.00,38,41,2
22325,"CF0718-11","N","2013-07-22",135.91,"oc100",5,1400.00,3250.00,38,41,2
22326,"CF0722-01","N","2013-07-25",128.46,"oc100",5,1250.00,2850.00,38,41,2
22327,"CF0722-02","N","2013-07-25",128.56,"oc100",5,1400.00,3000.00,38,41,2
22328,"CF0722-03","N","2013-07-25",128.52,"oc100",5,1400.00,2970.00,38,41,2
22329,"CF0722-04","N","2013-07-25",107.10,"oc100",5,1000.00,2700.00,38,41,2
22330,"CF0722-05","N","2013-07-25",128.55,"oc100",5,1500.00,2970.00,38,41,2
22331,"CF0722-06","N","2013-07-25",128.55,"oc100",5,1470.00,3000.00,38,41,2
22332,"CF0722-07","N","2013-07-25",128.50,"oc100",5,1070.00,3000.00,38,41,2
22333,"CF0722-08","N","2013-07-25",128.65,"oc100",5,900.00,3070.00,38,41,2
22334,"CF0722-09","N","2013-07-25",128.53,"oc100",5,1400.00,1950.00,38,41,2
22335,"CF0722-10","N","2013-07-25",128.55,"oc100",5,1450.00,3000.00,38,41,2
22336,"CF0723-01","N","2013-07-25",32.33,"oc100",5,1240.00,2940.00,38,41,2
22337,"CF0723-02","N","2013-07-25",128.83,"oc100",5,1240.00,2940.00,38,41,2
22338,"CF0723-03","N","2013-07-25",128.40,"oc100",5,1250.00,2980.00,38,41,2
22339,"CF0723-04","N","2013-07-25",128.47,"oc100",5,1480.00,2600.00,38,41,2
22340,"CF0723-05","N","2013-07-25",128.54,"oc100",5,1200.00,3030.00,38,41,2
22341,"CF0723-06","N","2013-07-25",128.78,"oc100",5,1300.00,2830.00,38,41,2
22342,"CF0723-07","N","2013-07-25",128.54,"oc100",5,1300.00,3100.00,38,41,2
22343,"CF0723-08","N","2013-07-25",170.21,"oc100",5,1500.00,3150.00,38,41,2
22344,"CF0723-09","N","2013-07-25",128.56,"oc100",5,1450.00,1550.00,38,41,2
22345,"CF0723-10","N","2013-07-25",128.51,"oc100",5,1000.00,2630.00,38,41,2
22346,"CF0723-11","N","2013-07-25",128.46,"oc100",5,1500.00,3000.00,38,41,2
22347,"CF0724-01","N","2013-07-25",85.71,"oc100",5,1050.00,2500.00,40,41,2
22348,"CF0724-02","N","2013-07-25",85.64,"oc100",5,1080.00,1840.00,40,41,2
22349,"CF0724-03","N","2013-07-25",85.78,"oc100",5,1050.00,2700.00,40,41,2
22350,"CF0724-04","N","2013-07-25",86.00,"oc100",5,1000.00,2970.00,40,41,2
22351,"CF0724-05","N","2013-07-25",85.73,"oc100",5,550.00,2450.00,40,41,2
22352,"CF0724-06","N","2013-07-25",85.79,"oc100",5,1040.00,1600.00,40,41,2
22353,"CF0724-07","N","2013-07-25",128.58,"oc100",5,1050.00,3100.00,40,41,2
22354,"CF0724-08","N","2013-07-25",128.53,"oc100",5,1470.00,1550.00,40,41,2
22355,"CF0724-09","N","2013-07-25",128.45,"oc100",5,1400.00,3170.00,40,41,2
22356,"CF0724-10","N","2013-07-25",128.46,"oc100",5,1430.00,2780.00,40,41,2
22357,"CF0724-11","N","2013-07-25",128.63,"oc100",5,1450.00,3000.00,40,41,2
22358,"CF0725-01","N","2013-07-26",128.50,"oc100",5,850.00,2300.00,38,41,2
22359,"CF0725-02","N","2013-07-26",128.55,"oc100",5,1360.00,2740.00,38,41,2
22360,"CF0725-03","N","2013-07-26",128.54,"oc100",5,1370.00,3030.00,38,41,2
22361,"CF0725-04","N","2013-07-26",128.63,"oc100",5,1270.00,2300.00,38,41,2
22362,"CF0725-05","N","2013-07-26",128.54,"oc100",5,1350.00,2800.00,38,41,2
22363,"CF0725-06","N","2013-07-26",135.93,"oc100",5,1300.00,3550.00,38,41,2
22364,"CF0725-07","N","2013-07-26",128.80,"oc100",5,1200.00,2700.00,38,41,2
22365,"CF0725-08","N","2013-07-26",128.80,"oc100",5,1450.00,3000.00,38,41,2
22366,"CF0725-09","N","2013-07-26",128.56,"oc100",5,1360.00,2600.00,38,41,2
22367,"CF0725-10","N","2013-07-26",128.49,"oc100",5,1250.00,2770.00,38,41,2
22368,"CF0725-11","N","2013-07-26",128.52,"oc100",5,1400.00,3000.00,38,41,2
22369,"CF0726-01","N","2013-07-26",42.89,"oc100",5,640.00,1230.00,38,41,2
22370,"CF0726-02","N","2013-07-29",43.05,"oc100",5,0.01,0.01,38,41,2
22371,"CF0729-01","N","2013-07-30",128.43,"oc100",5,1150.00,3170.00,38,41,2
22372,"CF0729-02","N","2013-07-30",128.89,"oc100",5,0.01,0.01,38,41,2
22373,"CF0729-03","N","2013-07-30",128.52,"oc100",5,1420.00,1480.00,38,41,2
22374,"CF0729-04","N","2013-07-30",42.92,"oc100",5,570.00,1070.00,38,41,2
22375,"CF0729-05","N","2013-07-30",42.90,"oc100",5,0.01,0.01,38,41,2
22376,"CF0729-06","N","2013-07-30",42.96,"oc100",5,0.01,0.01,38,41,2
22377,"CF0729-07","N","2013-07-30",128.52,"oc100",5,1380.00,1570.00,38,41,2
22378,"CF0729-08","N","2013-07-30",128.53,"oc100",5,770.00,2900.00,38,41,2
22379,"CF0729-09","N","2013-07-30",128.50,"oc100",5,1420.00,3000.00,38,41,2
22380,"CF0729-10","N","2013-07-30",128.67,"oc100",5,1300.00,3000.00,38,41,2
22381,"CF0730-01","N","2013-07-31",128.70,"oc100",5,900.00,3060.00,38,41,2
22382,"CF0730-02","N","2013-07-31",128.45,"oc100",5,1380.00,2800.00,38,41,2
22383,"CF0730-03","N","2013-07-31",128.50,"oc100",5,1350.00,2870.00,38,41,2
22384,"CF0730-04","N","2013-07-31",128.50,"oc100",5,1360.00,2900.00,38,41,2
22385,"CF0730-05","N","2013-07-31",128.53,"oc100",5,1400.00,1600.00,38,41,2
22386,"CF0730-06","N","2013-07-31",128.57,"oc100",5,1500.00,2600.00,38,41,2
22387,"CF0730-07","N","2013-07-31",128.53,"oc100",5,1400.00,3100.00,38,41,2
22388,"CF0730-08","N","2013-07-31",128.52,"oc100",5,1300.00,2500.00,38,41,2
22389,"CF0730-09","N","2013-07-31",128.66,"oc100",5,1450.00,2900.00,38,41,2
22390,"CF0730-10","N","2013-07-31",128.48,"oc100",5,1300.00,2940.00,38,41,2
22391,"CF0731-01","N","2013-08-01",128.46,"oc100",5,1500.00,2600.00,40,41,2
22392,"CF0731-02","N","2013-08-01",128.50,"oc100",5,1450.00,3200.00,40,41,2
22393,"CF0731-03","N","2013-08-01",128.64,"oc100",5,1300.00,2700.00,40,41,2
22394,"CF0731-04","N","2013-08-01",128.58,"oc100",5,1500.00,2600.00,40,41,2
22395,"CF0731-05","N","2013-08-01",128.44,"oc100",5,1440.00,3050.00,40,41,2
22396,"CF0731-06","N","2013-08-01",128.47,"oc100",5,1500.00,2600.00,40,41,2
22397,"CF0731-07","N","2013-08-01",128.52,"oc100",5,1400.00,2800.00,40,41,2
22398,"CF0731-08","N","2013-08-01",128.54,"oc100",5,1450.00,3100.00,40,41,2
22399,"CF0731-09","N","2013-08-01",128.48,"oc100",5,1200.00,2750.00,40,41,2
22400,"CF0731-10","N","2013-08-01",128.50,"oc100",5,1340.00,3100.00,40,41,2
22401,"CF0802-01","N","2013-08-05",128.50,"oc100",5,1500.00,2650.00,40,41,2
22402,"CF0802-02","N","2013-08-05",128.47,"oc100",5,1330.00,2900.00,40,41,2
22403,"CF0802-03","N","2013-08-05",128.49,"oc100",5,950.00,3000.00,40,41,2
22404,"CF0802-04","N","2013-08-05",128.54,"oc100",5,1400.00,3170.00,40,41,2
22405,"CF0802-05","N","2013-08-05",128.46,"oc100",5,1180.00,2800.00,40,41,2
22406,"CF0802-06","N","2013-08-05",128.53,"oc100",5,980.00,2650.00,40,41,2
22407,"CF0802-07","N","2013-08-05",128.51,"oc100",5,1000.00,2200.00,40,41,2
22408,"CF0802-08","N","2013-08-05",128.55,"oc100",5,1360.00,3000.00,40,41,2
22409,"CF0805-01","N","2013-08-06",135.85,"OC100",5,1200.00,3250.00,38,41,2
22410,"CF0805-02","N","2013-08-06",128.59,"OC100",5,1400.00,2880.00,38,41,2
22411,"CF0805-03","N","2013-08-06",128.45,"OC100",5,1480.00,2650.00,38,41,2
22412,"CF0805-04","N","2013-08-06",128.51,"OC100",5,660.00,3070.00,38,41,2
22413,"CF0806-01","N","2013-08-06",128.49,"oc100",5,830.00,2050.00,38,41,2
22414,"CF0806-02","N","2013-08-07",128.56,"oc100",5,800.00,1750.00,38,41,2
22415,"CF0806-03","N","2013-08-07",128.46,"oc100",5,1450.00,1850.00,38,41,2
22416,"CF0806-04","N","2013-08-07",128.61,"oc100",5,1300.00,2870.00,38,41,2
22417,"CF0806-05","N","2013-08-07",128.58,"oc100",5,1050.00,3000.00,38,41,2
22418,"CF0806-06","N","2013-08-07",128.51,"oc100",5,1260.00,2470.00,38,41,2
22419,"CF0806-07","N","2013-08-07",128.50,"oc100",5,600.00,2770.00,38,41,2
22420,"CF0806-08","N","2013-08-07",128.56,"oc100",5,1160.00,2750.00,38,41,2
22421,"CF0806-09","N","2013-08-07",128.52,"oc100",5,1200.00,2900.00,38,41,2
22422,"CF0806-10","N","2013-08-07",128.56,"oc100",5,1400.00,3050.00,38,41,2
22423,"CF0807-01","N","2013-08-08",106.54,"oc100",5,1250.00,1600.00,40,41,2
22424,"CF0807-02","N","2013-08-08",106.65,"oc100",5,750.00,2300.00,40,41,2
22425,"CF0807-03","N","2013-08-08",128.49,"oc100",5,1000.00,2830.00,40,41,2
22426,"CF0807-04","N","2013-08-08",128.48,"oc100",5,1340.00,2870.00,40,41,2
22427,"CF0807-05","N","2013-08-08",128.51,"oc100",5,1000.00,2700.00,40,41,2
22428,"CF0807-06","N","2013-08-08",128.54,"oc100",5,1200.00,2760.00,40,41,2
22429,"CF0807-07","N","2013-08-08",128.78,"oc100",5,1480.00,2700.00,40,41,2
22430,"CF0807-08","N","2013-08-08",128.51,"oc100",5,1300.00,1780.00,40,41,2
22431,"CF0807-09","N","2013-08-08",128.49,"oc100",5,1180.00,3150.00,40,41,2
22432,"CF0807-10","N","2013-08-08",128.54,"oc100",5,1500.00,3000.00,40,41,2
22433,"CF0809-01","N","2013-08-12",128.50,"oc100",5,1450.00,3100.00,38,41,2
22434,"CF0809-02","N","2013-08-12",128.48,"oc100",5,1100.00,2950.00,38,41,2
22435,"CF0809-03","N","2013-08-12",128.94,"oc100",5,1460.00,2300.00,38,41,2
22436,"CF0809-04","N","2013-08-12",128.52,"oc100",5,1440.00,2940.00,38,41,2
22437,"CF0809-05","N","2013-08-12",128.48,"oc100",5,1200.00,2960.00,38,41,2
22438,"CF0809-06","N","2013-08-12",128.47,"oc100",5,850.00,3000.00,38,41,2
22439,"CF0809-07","N","2013-08-12",128.56,"oc100",5,1300.00,2800.00,38,41,2
22440,"CF0809-08","N","2013-08-12",128.51,"oc100",5,1400.00,3070.00,38,41,2
22441,"CF0809-09","N","2013-08-12",128.54,"oc100",5,1400.00,3000.00,38,41,2
22442,"CF0808-01","N","2013-08-12",128.56,"oc100",5,1400.00,2700.00,38,34,2
22443,"CF0808-02","N","2013-08-12",128.50,"oc100",5,830.00,3100.00,38,34,2
22444,"CF0808-03","N","2013-08-12",128.66,"oc100",5,1450.00,2680.00,38,34,2
22445,"CF0808-04","N","2013-08-12",128.53,"oc100",5,1320.00,3100.00,38,41,2
22446,"CF0808-05","N","2013-08-12",128.53,"oc100",5,1180.00,2780.00,38,41,2
22447,"CF0808-06","N","2013-08-12",128.55,"oc100",5,1460.00,2660.00,38,41,2
22448,"CF0808-07","N","2013-08-12",128.62,"oc100",5,1440.00,2650.00,38,41,2
22449,"CF0808-08","N","2013-08-12",128.56,"oc100",5,1400.00,3100.00,38,41,2
22450,"CF0812-01","N","2013-08-13",128.59,"oc100",5,800.00,2700.00,38,41,2
22451,"CF0812-02","N","2013-08-13",128.58,"oc100",5,1330.00,3140.00,38,41,2
22452,"CF0812-03","N","2013-08-13",128.54,"oc100",5,1470.00,2450.00,38,41,2
22453,"CF0812-04","N","2013-08-13",128.48,"oc100",5,1300.00,3100.00,38,41,2
22454,"CF0812-05","N","2013-08-13",128.53,"oc100",5,1000.00,3100.00,38,41,2
22455,"CF0812-06","N","2013-08-13",128.48,"oc100",5,1050.00,3050.00,38,41,2
22456,"CF0812-07","N","2013-08-13",128.51,"oc100",5,1300.00,2800.00,38,41,2
22457,"CF0812-08","N","2013-08-13",128.49,"oc100",5,1460.00,2600.00,38,41,2
22458,"CF0812-09","N","2013-08-13",128.55,"oc100",5,1150.00,2850.00,38,41,2
22459,"CF0812-10","N","2013-08-13",128.48,"oc100",5,1450.00,3000.00,38,41,2
22460,"CF0812-11","N","2013-08-13",128.79,"oc100",5,1200.00,3000.00,38,41,2
22461,"CF0812-12","N","2013-08-13",128.65,"oc100",5,1400.00,2400.00,38,41,2
